,group,libsize,has_program,program_usage,is_doublet,group2
Cell1549,11,1820.2633545440513,False,0.0,False,-1
Cell1550,11,4018.285780154881,False,0.0,False,-1
Cell1551,9,1825.2754470157686,False,0.0,False,-1
Cell1552,3,1694.0306120361004,True,0.5813373541691395,False,-1
Cell1553,1,1322.3841910054346,True,0.46487841552282705,False,-1
Cell1554,13,1765.532711974,False,0.0,False,-1
Cell1555,4,5514.276976104993,False,0.0,True,12
Cell1556,13,1257.6443113129353,False,0.0,True,9
Cell1557,12,244.89316450986914,False,0.0,True,4
Cell1558,2,2991.1914689683467,False,0.0,False,-1
Cell1559,4,1883.617443155417,True,0.37825078916748256,False,-1
Cell1560,2,1047.7791397722049,False,0.0,False,-1
Cell1561,7,707.2575622282648,False,0.0,False,-1
Cell1562,6,5409.026313764592,False,0.0,False,-1
Cell1563,13,2130.2255152662756,False,0.0,False,-1
Cell1564,11,2853.065838677294,False,0.0,False,-1
Cell1565,1,2865.716856480512,False,0.0,False,-1
Cell1566,1,810.5699886330871,True,0.2547615983919239,False,-1
Cell1567,2,3629.9054512414755,False,0.0,False,-1
Cell1568,1,2142.3431857095557,False,0.0,False,-1
Cell1569,7,954.259447920703,False,0.0,False,-1
Cell1570,1,752.7737371602915,False,0.0,False,-1
Cell1571,7,640.792003379756,False,0.0,False,-1
Cell1572,7,2902.2661264614344,False,0.0,False,-1
Cell1573,12,860.4352013897499,False,0.0,False,-1
Cell1574,12,1982.6095584252134,False,0.0,False,-1
Cell1575,2,803.4106276215558,True,0.50760370633766,False,-1
Cell1576,2,1453.743433907358,False,0.0,False,-1
Cell1577,4,1492.6966910234648,False,0.0,False,-1
Cell1578,10,1890.3999287422025,False,0.0,False,-1
Cell1579,9,5005.734586553256,False,0.0,False,-1
Cell1580,6,1103.2097582468416,False,0.0,False,-1
Cell1581,7,1554.7780354646318,False,0.0,False,-1
Cell1582,11,2666.662696614673,False,0.0,False,-1
Cell1583,13,1344.120185158705,False,0.0,False,-1
Cell1584,2,1043.9128550285725,False,0.0,True,12
Cell1585,4,691.1319300913289,False,0.0,False,-1
Cell1586,5,2095.444411774512,False,0.0,False,-1
Cell1587,4,646.721589444931,False,0.0,False,-1
Cell1588,11,3591.509540293194,False,0.0,False,-1
Cell1589,2,12728.69664944699,False,0.0,False,-1
Cell1590,5,4489.662539683414,False,0.0,False,-1
Cell1591,12,1146.4975005179062,False,0.0,False,-1
Cell1592,3,1822.0477845388784,False,0.0,False,-1
Cell1593,11,1495.7946124358668,False,0.0,False,-1
Cell1594,12,2595.197309837432,False,0.0,False,-1
Cell1595,2,1139.8710453475026,True,0.4245588189616184,False,-1
Cell1596,3,994.0239423104932,False,0.0,False,-1
Cell1597,7,3601.235777708353,False,0.0,False,-1
Cell1598,6,2209.5403346523103,False,0.0,False,-1
Cell1599,9,3709.884233046305,False,0.0,False,-1
Cell1600,4,4899.061617829765,False,0.0,False,-1
Cell1601,13,3017.7327365033752,False,0.0,False,-1
Cell1602,12,3122.3260659039483,False,0.0,False,-1
Cell1603,2,1774.6675499611904,False,0.0,False,-1
Cell1604,2,1163.7450947961106,False,0.0,False,-1
Cell1605,11,1258.8598748525544,False,0.0,False,-1
Cell1606,1,448.72632170162274,False,0.0,False,-1
Cell1607,7,684.0439081369874,False,0.0,False,-1
Cell1608,2,9566.983545031517,False,0.0,False,-1
Cell1609,13,1816.2021733152162,False,0.0,False,-1
Cell1610,5,6264.242059029734,False,0.0,False,-1
Cell1611,6,1290.4544055513516,False,0.0,False,-1
Cell1612,8,5296.604908862052,False,0.0,False,-1
Cell1613,5,2325.294989575205,False,0.0,False,-1
Cell1614,1,3004.955605722858,False,0.0,True,2
Cell1615,4,5463.545481442479,False,0.0,False,-1
Cell1616,1,2755.32430128639,False,0.0,True,10
Cell1617,7,649.0566003360419,False,0.0,False,-1
Cell1618,12,4112.209278334005,False,0.0,False,-1
Cell1619,10,4044.7270906566305,False,0.0,False,-1
Cell1620,8,697.7358946358297,False,0.0,False,-1
Cell1621,8,850.0391311409446,False,0.0,False,-1
Cell1622,5,2049.5412290738263,False,0.0,False,-1
Cell1623,4,1964.3464683519667,False,0.0,False,-1
Cell1624,13,741.3148918693342,False,0.0,False,-1
Cell1625,9,3002.929858227951,False,0.0,True,3
Cell1626,11,2360.813425635539,False,0.0,False,-1
Cell1627,13,3581.164301520318,False,0.0,False,-1
Cell1628,13,1980.4001246273288,False,0.0,False,-1
Cell1629,8,3337.375256775152,False,0.0,False,-1
Cell1630,2,1986.8319143161657,True,0.3555067515822423,False,-1
Cell1631,10,674.7009151049308,False,0.0,False,-1
Cell1632,10,6443.798092366577,False,0.0,False,-1
Cell1633,8,3366.854252381893,False,0.0,True,10
Cell1634,10,2474.9966533852544,False,0.0,False,-1
Cell1635,9,5735.013265951957,False,0.0,False,-1
Cell1636,5,873.3056719285662,False,0.0,False,-1
Cell1637,10,1660.4586097600998,False,0.0,False,-1
Cell1638,5,1722.1955154715558,False,0.0,False,-1
Cell1639,3,1196.3772231924765,True,0.4214317949284485,False,-1
Cell1640,7,10453.126817334223,False,0.0,False,-1
Cell1641,13,1895.2619562018679,False,0.0,False,-1
Cell1642,8,4076.0656671418333,False,0.0,False,-1
Cell1643,5,1117.3653478509727,False,0.0,False,-1
Cell1644,13,909.5166143019497,False,0.0,False,-1
Cell1645,3,1841.8968818883175,False,0.0,False,-1
Cell1646,2,732.5724059451742,True,0.23377220900985776,False,-1
Cell1647,11,917.5481125781503,False,0.0,False,-1
Cell1648,11,1941.3093252156093,False,0.0,False,-1
Cell1649,6,3957.292543419827,False,0.0,False,-1
Cell1650,10,1614.7402577672015,False,0.0,False,-1
Cell1651,11,7599.717955870699,False,0.0,False,-1
Cell1652,12,2447.346206950028,False,0.0,False,-1
Cell1653,12,3846.1704806873195,False,0.0,False,-1
Cell1654,5,547.52357174742,False,0.0,False,-1
Cell1655,5,1223.4043477629714,False,0.0,False,-1
Cell1656,13,3323.219915770137,False,0.0,False,-1
Cell1657,1,3358.024705591338,False,0.0,False,-1
Cell1658,7,2320.8507976311853,False,0.0,False,-1
Cell1659,12,6362.191632920346,False,0.0,True,12
Cell1660,11,1731.2663741211425,False,0.0,False,-1
Cell1661,1,1242.0390861383833,True,0.48721807539276774,False,-1
Cell1662,9,5581.204501136396,False,0.0,False,-1
Cell1663,3,2528.9064323084262,True,0.5047187554368037,False,-1
Cell1664,3,16784.5665678278,False,0.0,False,-1
Cell1665,6,2179.6342670462077,False,0.0,False,-1
Cell1666,9,3432.18697600497,False,0.0,False,-1
Cell1667,9,2028.75109806452,False,0.0,False,-1
Cell1668,11,3169.648455270557,False,0.0,False,-1
Cell1669,5,2153.653637613104,False,0.0,False,-1
Cell1670,12,2868.562471956243,False,0.0,False,-1
Cell1671,6,732.3325055186234,False,0.0,False,-1
Cell1672,13,1941.444717634887,False,0.0,False,-1
Cell1673,10,3290.0126563588565,False,0.0,False,-1
Cell1674,1,1575.129472350083,True,0.24283708602045126,False,-1
Cell1675,13,2274.5277755755933,False,0.0,False,-1
Cell1676,8,672.4942738624551,False,0.0,False,-1
Cell1677,5,2844.988047465615,False,0.0,True,12
Cell1678,10,4048.9010395586947,False,0.0,False,-1
Cell1679,9,4123.9392054390355,False,0.0,False,-1
Cell1680,8,1109.1862294441535,False,0.0,False,-1
Cell1681,1,1081.1690323747973,True,0.3709846771154961,False,-1
Cell1682,8,1447.8905536409663,False,0.0,False,-1
Cell1683,1,988.8906435526924,False,0.0,False,-1
Cell1684,1,1247.9308960691096,False,0.0,False,-1
Cell1685,8,3286.5248339039704,False,0.0,False,-1
Cell1686,2,1054.4826543552083,True,0.14225477930244668,False,-1
Cell1687,12,4103.209436273972,False,0.0,False,-1
Cell1688,1,3041.2732244750605,False,0.0,True,11
Cell1689,6,3553.852004466526,False,0.0,False,-1
Cell1690,13,2230.9490313727983,False,0.0,False,-1
Cell1691,4,1910.9104197217075,False,0.0,False,-1
Cell1692,1,2285.190066385994,True,0.4123172330371635,False,-1
Cell1693,8,1028.7066909405542,False,0.0,False,-1
Cell1694,13,945.3323860343404,False,0.0,False,-1
Cell1695,8,1768.652982805641,False,0.0,False,-1
Cell1696,12,4070.5273146242675,False,0.0,True,9
Cell1697,3,6264.446700201857,False,0.0,False,-1
Cell1698,11,944.9283708484847,False,0.0,False,-1
Cell1699,3,1618.0171829070014,False,0.0,False,-1
Cell1700,12,1649.483418300621,False,0.0,False,-1
Cell1701,3,2828.726469799542,False,0.0,False,-1
Cell1702,10,2387.240157922673,False,0.0,False,-1
Cell1703,4,1358.4731522509824,True,0.6181708523506034,False,-1
Cell1704,1,1873.0704051515959,False,0.0,False,-1
Cell1705,13,2126.322539960182,False,0.0,False,-1
Cell1706,6,4564.169924541908,False,0.0,False,-1
Cell1707,11,2665.4348409899976,False,0.0,False,-1
Cell1708,11,6477.188207734621,False,0.0,False,-1
Cell1709,3,1742.3729789899487,False,0.0,False,-1
Cell1710,12,1359.6812431952121,False,0.0,True,11
Cell1711,5,1234.4409025457792,False,0.0,False,-1
Cell1712,12,7750.211431013443,False,0.0,False,-1
Cell1713,9,2135.587013603013,False,0.0,False,-1
Cell1714,10,2559.5469724016516,False,0.0,False,-1
Cell1715,10,723.386946963732,False,0.0,False,-1
Cell1716,5,1366.0511025546705,False,0.0,False,-1
Cell1717,8,1050.7044401699584,False,0.0,False,-1
Cell1718,11,2381.0493327410727,False,0.0,False,-1
Cell1719,11,672.3103297365864,False,0.0,False,-1
Cell1720,8,709.5290888875257,False,0.0,False,-1
Cell1721,7,1540.5152543440367,False,0.0,False,-1
Cell1722,9,778.7250560826329,False,0.0,False,-1
Cell1723,13,2308.620741908231,False,0.0,False,-1
Cell1724,5,250.60505795339276,False,0.0,False,-1
Cell1725,12,1456.59384941431,False,0.0,False,-1
Cell1726,7,632.074956686772,False,0.0,False,-1
Cell1727,12,1997.413781559825,False,0.0,False,-1
Cell1728,12,485.3687107268217,False,0.0,False,-1
Cell1729,3,1135.2713869114755,True,0.18206528612711798,False,-1
Cell1730,9,1646.7401613649467,False,0.0,False,-1
Cell1731,3,1519.4264649563288,False,0.0,False,-1
Cell1732,3,1869.6542876347003,True,0.5628971272440098,False,-1
Cell1733,2,2935.865350001704,True,0.6603720685576774,False,-1
Cell1734,6,1606.1459728147643,False,0.0,False,-1
Cell1735,11,1274.0200484919355,False,0.0,False,-1
Cell1736,10,1631.2609627529869,False,0.0,False,-1
Cell1737,11,1448.2681994460272,False,0.0,False,-1
Cell1738,1,1712.8180333336643,False,0.0,False,-1
Cell1739,2,8879.18029902761,False,0.0,False,-1
Cell1740,13,324.19737155019527,False,0.0,False,-1
Cell1741,7,1967.6911536113773,False,0.0,False,-1
Cell1742,5,1711.8391066128704,False,0.0,True,4
Cell1743,9,3784.5627836768117,False,0.0,False,-1
Cell1744,9,2292.7577560491864,False,0.0,False,-1
Cell1745,10,1168.0505358911914,False,0.0,False,-1
Cell1746,4,1568.0973809467948,False,0.0,False,-1
Cell1747,13,1953.0125558644584,False,0.0,False,-1
Cell1748,2,10659.929637462245,False,0.0,False,-1
Cell1749,8,1062.6926585378521,False,0.0,False,-1
Cell1750,10,1135.5897946819662,False,0.0,False,-1
Cell1751,3,1796.4552732377372,True,0.2720383415574653,False,-1
Cell1752,7,1122.458153195739,False,0.0,True,2
Cell1753,6,5154.864653798461,False,0.0,False,-1
Cell1754,7,2005.3043850894571,False,0.0,False,-1
Cell1755,8,3366.549741905037,False,0.0,False,-1
Cell1756,2,917.3292489719383,False,0.0,False,-1
Cell1757,7,2632.025790380035,False,0.0,False,-1
Cell1758,4,947.1884223530204,False,0.0,False,-1
Cell1759,9,1688.377563515543,False,0.0,False,-1
Cell1760,4,2564.2782498232573,True,0.3184211595735477,False,-1
Cell1761,10,1646.7950958995598,False,0.0,False,-1
Cell1762,3,2500.180932262159,True,0.6727936588697953,False,-1
Cell1763,10,2734.154951179802,False,0.0,False,-1
Cell1764,6,881.277022557565,False,0.0,False,-1
Cell1765,10,6597.937730623775,False,0.0,False,-1
Cell1766,2,816.1549185212714,True,0.32419153311568855,False,-1
Cell1767,8,1564.586105972303,False,0.0,False,-1
Cell1768,6,1782.6731454125468,False,0.0,False,-1
Cell1769,1,1338.4391922180343,False,0.0,False,-1
Cell1770,1,5593.634215608852,False,0.0,False,-1
Cell1771,10,2675.7847990489076,False,0.0,False,-1
Cell1772,3,3951.859926852133,True,0.30871337658007025,False,-1
Cell1773,12,2214.7010277189333,False,0.0,False,-1
Cell1774,12,3766.642131749724,False,0.0,False,-1
Cell1775,9,4348.015420087808,False,0.0,False,-1
Cell1776,10,3465.2264313526293,False,0.0,False,-1
Cell1777,7,1143.7512259891857,False,0.0,False,-1
Cell1778,1,1931.881477334682,True,0.20350069222559436,True,13
Cell1779,8,2212.2854813350036,False,0.0,False,-1
Cell1780,4,2983.3780815945233,False,0.0,True,5
Cell1781,13,836.7090864049675,False,0.0,False,-1
Cell1782,7,15084.184291383428,False,0.0,False,-1
Cell1783,9,3464.6858782159356,False,0.0,False,-1
Cell1784,9,8750.401983055179,False,0.0,False,-1
Cell1785,1,1045.0753632855701,False,0.0,False,-1
Cell1786,11,4922.6413332231605,False,0.0,True,2
Cell1787,6,3248.745269583164,False,0.0,False,-1
Cell1788,9,5350.028037872607,False,0.0,False,-1
Cell1789,8,3964.5755968594954,False,0.0,False,-1
Cell1790,2,6013.856588519744,False,0.0,False,-1
Cell1791,8,2000.9591735038541,False,0.0,False,-1
Cell1792,5,2173.463889531716,False,0.0,False,-1
Cell1793,6,2576.29422902598,False,0.0,False,-1
Cell1794,3,635.1623100700725,False,0.0,False,-1
Cell1795,7,3452.1899134722053,False,0.0,False,-1
Cell1796,11,2357.6999451489564,False,0.0,False,-1
Cell1797,1,1534.7674974790255,False,0.0,False,-1
Cell1798,4,6024.711448837248,False,0.0,False,-1
Cell1799,10,3311.105164695252,False,0.0,False,-1
Cell1800,6,815.8777566279763,False,0.0,False,-1
Cell1801,6,785.3543965110955,False,0.0,False,-1
Cell1802,1,1220.9430023195016,True,0.19611479145647506,False,-1
Cell1803,4,2781.8848317198176,True,0.45699875533316814,False,-1
Cell1804,2,2065.123781478664,False,0.0,False,-1
Cell1805,8,1220.4278890161672,False,0.0,False,-1
Cell1806,10,2754.4249301479954,False,0.0,False,-1
Cell1807,11,2965.30982843918,False,0.0,False,-1
Cell1808,11,996.8523409467504,False,0.0,False,-1
Cell1809,5,1570.055715112104,False,0.0,False,-1
Cell1810,10,538.2064725169962,False,0.0,False,-1
Cell1811,13,1258.8036378638915,False,0.0,False,-1
Cell1812,13,2292.645713861763,False,0.0,False,-1
Cell1813,5,1621.997943598258,False,0.0,False,-1
Cell1814,6,1953.1629017692064,False,0.0,False,-1
Cell1815,2,1620.5155611483428,False,0.0,False,-1
Cell1816,5,4726.75580876305,False,0.0,False,-1
Cell1817,10,344.82718549871316,False,0.0,False,-1
Cell1818,5,679.4310959290865,False,0.0,False,-1
Cell1819,13,12803.138118324558,False,0.0,False,-1
Cell1820,13,5270.887838433048,False,0.0,False,-1
Cell1821,3,3054.361297139676,False,0.0,False,-1
Cell1822,11,6735.955282982304,False,0.0,True,5
Cell1823,11,1190.1144954698639,False,0.0,False,-1
Cell1824,4,850.5713334749541,False,0.0,False,-1
Cell1825,13,2612.0939777332087,False,0.0,False,-1
Cell1826,10,7134.108059370842,False,0.0,False,-1
Cell1827,8,796.2836649864266,False,0.0,False,-1
Cell1828,2,4118.019521886388,True,0.36150013454831453,False,-1
Cell1829,9,4422.481541497507,False,0.0,False,-1
Cell1830,7,4356.535806735091,False,0.0,False,-1
Cell1831,9,3384.7089274277564,False,0.0,False,-1
Cell1832,1,2484.271703779311,False,0.0,False,-1
Cell1833,7,1294.3940325486794,False,0.0,False,-1
Cell1834,6,4576.159175868287,False,0.0,False,-1
Cell1835,10,935.495136282411,False,0.0,False,-1
Cell1836,8,2469.067645621545,False,0.0,False,-1
Cell1837,12,7614.687978205862,False,0.0,False,-1
Cell1838,11,6668.338341061926,False,0.0,False,-1
Cell1839,4,5515.5047381859185,False,0.0,True,11
Cell1840,4,646.4265428573913,True,0.6283078927377092,False,-1
Cell1841,9,7834.567643217286,False,0.0,False,-1
Cell1842,12,1456.3558466571062,False,0.0,False,-1
Cell1843,10,1709.1562581905564,False,0.0,False,-1
Cell1844,8,1564.6015157842016,False,0.0,False,-1
Cell1845,10,740.8415637014089,False,0.0,False,-1
Cell1846,9,800.7866938183662,False,0.0,True,10
Cell1847,7,10390.534520022533,False,0.0,False,-1
Cell1848,8,887.8789918823254,False,0.0,True,2
Cell1849,8,5317.370814030308,False,0.0,False,-1
Cell1850,5,3376.767879380254,False,0.0,False,-1
Cell1851,2,505.485045896056,False,0.0,False,-1
Cell1852,4,4393.725828613612,False,0.0,False,-1
Cell1853,5,1866.3691716315402,False,0.0,False,-1
Cell1854,10,1898.603820895542,False,0.0,False,-1
Cell1855,6,4331.875353930198,False,0.0,False,-1
Cell1856,13,1908.6625762189062,False,0.0,False,-1
Cell1857,11,312.199521519093,False,0.0,False,-1
Cell1858,7,5073.880789952847,False,0.0,False,-1
Cell1859,6,2486.1932469892004,False,0.0,False,-1
Cell1860,2,1443.9143135629301,True,0.11309960495536948,False,-1
Cell1861,12,1320.7845440864928,False,0.0,False,-1
Cell1862,2,1909.5343279482177,True,0.42103530350522955,False,-1
Cell1863,1,2439.671323767074,False,0.0,True,5
Cell1864,5,3862.4809915583646,False,0.0,False,-1
Cell1865,6,2810.868904370396,False,0.0,False,-1
Cell1866,8,2926.7748919306755,False,0.0,False,-1
Cell1867,12,271.56492998807926,False,0.0,False,-1
Cell1868,4,2441.20249280535,False,0.0,False,-1
Cell1869,1,1322.7397558508503,False,0.0,False,-1
Cell1870,3,3454.9655636638186,False,0.0,False,-1
Cell1871,8,2380.6853353674214,False,0.0,False,-1
Cell1872,5,1375.8747062814766,False,0.0,True,6
Cell1873,1,1720.9338395728876,False,0.0,False,-1
Cell1874,6,2435.48579540272,False,0.0,True,11
Cell1875,13,661.1294505452796,False,0.0,False,-1
Cell1876,6,3799.7166598679983,False,0.0,False,-1
Cell1877,8,3666.5162308942135,False,0.0,True,5
Cell1878,6,5059.988113335885,False,0.0,False,-1
Cell1879,5,2238.9473982594163,False,0.0,False,-1
Cell1880,13,2813.1306309443203,False,0.0,False,-1
Cell1881,4,3088.2821193576524,False,0.0,False,-1
Cell1882,6,1443.5214891192004,False,0.0,False,-1
Cell1883,5,7619.983736559717,False,0.0,False,-1
Cell1884,1,2967.139312905956,False,0.0,False,-1
Cell1885,13,3151.993637610915,False,0.0,False,-1
Cell1886,8,1880.1475460841123,False,0.0,False,-1
Cell1887,11,1324.2542139865088,False,0.0,False,-1
Cell1888,8,1455.7458981105062,False,0.0,False,-1
Cell1889,12,4386.513830219565,False,0.0,False,-1
Cell1890,8,6046.598909545007,False,0.0,False,-1
Cell1891,6,1160.0112378167069,False,0.0,False,-1
Cell1892,4,5433.762888627541,False,0.0,False,-1
Cell1893,8,4257.212047471292,False,0.0,True,7
Cell1894,13,1902.7093431669039,False,0.0,False,-1
Cell1895,10,3428.6803644466886,False,0.0,False,-1
Cell1896,9,1459.6327558698147,False,0.0,False,-1
Cell1897,8,1590.0751193448082,False,0.0,False,-1
Cell1898,6,1270.5757609920443,False,0.0,False,-1
Cell1899,11,3044.345166884181,False,0.0,False,-1
Cell1900,8,595.7786014429208,False,0.0,False,-1
Cell1901,1,1794.7269110755874,False,0.0,False,-1
Cell1902,4,2117.773383924872,False,0.0,False,-1
Cell1903,6,1048.4748383893298,False,0.0,False,-1
Cell1904,10,1411.5196484064716,False,0.0,False,-1
Cell1905,1,2691.590334218102,False,0.0,False,-1
Cell1906,5,1043.8189977931727,False,0.0,True,6
Cell1907,1,662.2422609700657,True,0.3059657813171092,False,-1
Cell1908,12,4722.8056220565695,False,0.0,False,-1
Cell1909,5,6489.555094258491,False,0.0,False,-1
Cell1910,3,390.2086052203858,False,0.0,False,-1
Cell1911,13,1384.5773111270103,False,0.0,False,-1
Cell1912,8,11128.158601990013,False,0.0,False,-1
Cell1913,2,2351.83926363857,False,0.0,False,-1
Cell1914,13,1103.8750454477172,False,0.0,False,-1
Cell1915,5,558.6966503017526,False,0.0,False,-1
Cell1916,13,2043.2102665090429,False,0.0,False,-1
Cell1917,2,3306.8446638327723,True,0.42721958087782885,False,-1
Cell1918,2,1973.0554284224893,True,0.47793831565484846,False,-1
Cell1919,7,3659.1128605934227,False,0.0,True,4
Cell1920,1,1756.73225536562,True,0.6120160525056689,True,13
Cell1921,7,2957.154746391504,False,0.0,False,-1
Cell1922,13,990.4547721370202,False,0.0,False,-1
Cell1923,2,1315.8492917440728,False,0.0,False,-1
Cell1924,9,12643.257460354742,False,0.0,False,-1
Cell1925,7,1449.5432689409959,False,0.0,False,-1
Cell1926,3,1858.0711437937853,True,0.3883544887589335,False,-1
Cell1927,7,1705.2946924866358,False,0.0,False,-1
Cell1928,8,4168.930049793614,False,0.0,False,-1
Cell1929,3,6066.354795293913,True,0.6058559448189986,False,-1
Cell1930,13,1424.915967008953,False,0.0,False,-1
Cell1931,9,1671.1347897710077,False,0.0,False,-1
Cell1932,4,1890.4195214623478,False,0.0,False,-1
Cell1933,7,13086.553586988563,False,0.0,False,-1
Cell1934,12,1290.562807179421,False,0.0,False,-1
Cell1935,4,6752.608907574731,False,0.0,False,-1
Cell1936,7,799.2303940513525,False,0.0,False,-1
Cell1937,2,3528.8004273843885,False,0.0,False,-1
Cell1938,8,4379.271389566202,False,0.0,False,-1
Cell1939,3,5674.152740602009,False,0.0,False,-1
Cell1940,3,1307.5525681640656,False,0.0,False,-1
Cell1941,10,666.962670482839,False,0.0,False,-1
Cell1942,6,518.168758000572,False,0.0,False,-1
Cell1943,1,4415.855930808508,False,0.0,False,-1
Cell1944,13,2208.117116812061,False,0.0,False,-1
Cell1945,13,4942.658952589716,False,0.0,False,-1
Cell1946,13,1065.227564925233,False,0.0,False,-1
Cell1947,8,2142.0072238883645,False,0.0,False,-1
Cell1948,11,3599.9211089998203,False,0.0,False,-1
